PUMFID,WGHT_PER,PRV,HAP_10C,TTLINCG1,PRA_10GR,AGEGR10,predicted_probability_raw,predicted_probability,predicted_label,risk_band
1174.0,1712.0926,59,1.0,1.0,,5.0,0.7687421,0.7687421,1,Very high
1175.0,488.6619,46,3.0,4.0,,4.0,0.7869196,0.7869196,1,Very high
1176.0,746.6315,59,1.0,4.0,2,7.0,0.6085406,0.6085406,0,High
1178.0,341.0047,12,2.0,1.0,,5.0,0.5265634,0.5265634,0,High
1181.0,424.6675,46,1.0,6.0,,4.0,0.6451988,0.6451988,0,High
1182.0,1110.702,48,2.0,3.0,,2.0,0.8786058,0.8786058,1,Very high
1194.0,1954.8504,24,3.0,2.0,9,4.0,0.85266477,0.85266477,1,Very high
1195.0,254.2671,12,2.0,3.0,,3.0,0.9214417,0.9214417,1,Very high
1197.0,1263.0732,35,3.0,3.0,,3.0,0.89468616,0.89468616,1,Very high
1200.0,208.0394,46,3.0,1.0,,6.0,0.80386657,0.80386657,1,Very high
1203.0,1116.4082,24,6.0,3.0,,5.0,0.93971336,0.93971336,1,Very high
1205.0,235.864,47,1.0,2.0,,6.0,0.7307062,0.7307062,1,Very high
1210.0,183.5831,12,6.0,1.0,,2.0,0.9413392,0.9413392,1,Very high
1215.0,53.0771,11,3.0,1.0,,5.0,0.83552444,0.83552444,1,Very high
1220.0,392.7897,47,1.0,1.0,9,5.0,0.43031955,0.43031955,0,Moderate
1234.0,163.9549,13,1.0,2.0,,5.0,0.4028715,0.4028715,0,Moderate
1238.0,2809.7446,59,1.0,4.0,,4.0,0.6250486,0.6250486,0,High
1241.0,52.2235,13,1.0,4.0,,3.0,0.7220926,0.7220926,1,Very high
1246.0,224.6396,46,1.0,2.0,,6.0,0.45158595,0.45158595,0,Moderate
1257.0,51.2966,12,3.0,2.0,,6.0,0.851652,0.851652,1,Very high
1265.0,451.5569,59,3.0,3.0,,6.0,0.8918569,0.8918569,1,Very high
1270.0,1878.7708,24,2.0,2.0,,5.0,0.5297829,0.5297829,0,High
1274.0,190.5652,47,1.0,3.0,,5.0,0.7473582,0.7473582,1,Very high
1291.0,40.9173,13,1.0,5.0,,5.0,0.6368782,0.6368782,0,High
1292.0,773.0021,35,2.0,2.0,,6.0,0.68913335,0.68913335,1,High
1295.0,71.1972,11,1.0,3.0,,1.0,0.17250372,0.17250372,0,Low
1296.0,100.9769,12,1.0,5.0,,5.0,0.7681938,0.7681938,1,Very high
1301.0,684.8773,35,1.0,1.0,,5.0,0.5470258,0.5470258,0,High
1303.0,1063.0899,35,1.0,3.0,,4.0,0.7529539,0.7529539,1,Very high
1305.0,394.2808,13,6.0,1.0,,3.0,0.83174133,0.83174133,1,Very high
1310.0,778.1254,13,1.0,1.0,,1.0,0.48754764,0.48754764,0,Moderate
1312.0,471.6441,59,1.0,4.0,,4.0,0.77279663,0.77279663,1,Very high
1314.0,89.4455,10,2.0,4.0,,3.0,0.90643793,0.90643793,1,Very high
1322.0,1407.3116,24,3.0,2.0,,6.0,0.874248,0.874248,1,Very high
1325.0,543.9078,48,6.0,2.0,,6.0,0.90467393,0.90467393,1,Very high
1326.0,357.5743,12,1.0,4.0,,3.0,0.6748058,0.6748058,1,High
1328.0,1063.4895,24,1.0,2.0,,2.0,0.6017065,0.6017065,0,High
1333.0,703.6127,46,1.0,1.0,,3.0,0.58276135,0.58276135,0,High
1338.0,827.5029,59,2.0,3.0,,3.0,0.8594545,0.8594545,1,Very high
1340.0,278.7391,46,1.0,4.0,,4.0,0.8865179,0.8865179,1,Very high
1342.0,4897.7985,35,6.0,2.0,3,4.0,0.95285344,0.95285344,1,Very high
1347.0,115.8346,13,1.0,1.0,,1.0,0.3910041,0.3910041,0,Moderate
1348.0,85.3292,46,1.0,4.0,,5.0,0.75736994,0.75736994,1,Very high
1349.0,323.6632,13,1.0,2.0,,6.0,0.6873336,0.6873336,1,High
1350.0,148.3889,13,1.0,3.0,,3.0,0.3566154,0.3566154,0,Moderate
1356.0,193.6175,46,1.0,5.0,,5.0,0.48140216,0.48140216,0,Moderate
1360.0,1421.9818,13,4.0,1.0,5,1.0,0.7714057,0.7714057,1,Very high
1361.0,3870.0232,48,6.0,1.0,,2.0,0.9464319,0.9464319,1,Very high
1366.0,175.5172,11,1.0,2.0,,5.0,0.7232787,0.7232787,1,Very high
1368.0,1888.568,35,1.0,3.0,,5.0,0.44633758,0.44633758,0,Moderate
1377.0,114.5337,46,1.0,3.0,,3.0,0.24277791,0.24277791,0,Low
1380.0,1311.9143,24,4.0,2.0,,6.0,0.7931236,0.7931236,1,Very high
1382.0,310.0914,47,1.0,5.0,,2.0,0.79013824,0.79013824,1,Very high
1386.0,1106.2781,35,1.0,6.0,9,5.0,0.87076277,0.87076277,1,Very high
1388.0,400.2603,59,2.0,5.0,,3.0,0.919861,0.919861,1,Very high
1389.0,683.9322,35,1.0,1.0,,6.0,0.6121346,0.6121346,0,High
1390.0,161.8386,12,1.0,2.0,,5.0,0.6963221,0.6963221,1,High
1391.0,294.7595,13,1.0,1.0,9,6.0,0.772402,0.772402,1,Very high
1392.0,566.9195,47,6.0,1.0,,5.0,0.93327594,0.93327594,1,Very high
1395.0,122.5254,10,1.0,5.0,,3.0,0.6887062,0.6887062,1,High
1396.0,87.5677,11,1.0,1.0,,1.0,0.3481447,0.3481447,0,Moderate
1397.0,5190.8219,35,1.0,3.0,,4.0,0.6946477,0.6946477,1,High
1399.0,1302.4142,35,1.0,4.0,9,6.0,0.54379267,0.54379267,0,High
1400.0,1298.5161,48,2.0,7.0,,3.0,0.6836297,0.6836297,1,High
1405.0,114.9021,13,2.0,4.0,9,6.0,0.8071402,0.8071402,1,Very high
1410.0,1614.2577,35,3.0,2.0,,6.0,0.837597,0.837597,1,Very high
1427.0,330.2524,59,1.0,5.0,,5.0,0.72444713,0.72444713,1,Very high
1430.0,246.9654,12,3.0,1.0,,6.0,0.858152,0.858152,1,Very high
1434.0,561.1389,46,1.0,1.0,,4.0,0.85237217,0.85237217,1,Very high
1435.0,2955.6147,35,2.0,4.0,,3.0,0.8222646,0.8222646,1,Very high
1437.0,918.7498,35,1.0,3.0,,6.0,0.84130746,0.84130746,1,Very high
1443.0,1120.5609,24,2.0,5.0,,5.0,0.8182214,0.8182214,1,Very high
1444.0,2078.5927,48,1.0,1.0,,5.0,0.688516,0.688516,1,High
1448.0,512.2142,46,1.0,1.0,,5.0,0.63049763,0.63049763,0,High
1451.0,318.7697,48,2.0,2.0,,4.0,0.650314,0.650314,1,High
1457.0,233.7005,12,1.0,4.0,,4.0,0.45639145,0.45639145,0,Moderate
1465.0,92.3266,10,1.0,2.0,,6.0,0.64559495,0.64559495,0,High
1470.0,366.5013,46,1.0,4.0,,6.0,0.7280212,0.7280212,1,Very high
1473.0,852.4601,59,1.0,7.0,,4.0,0.54937685,0.54937685,0,High
1477.0,899.2726,59,1.0,2.0,,5.0,0.8525202,0.8525202,1,Very high
1489.0,1307.5345,35,1.0,6.0,,4.0,0.6907402,0.6907402,1,High
1490.0,1056.9401,59,1.0,2.0,,3.0,0.82580996,0.82580996,1,Very high
1495.0,1125.2684,59,2.0,3.0,,3.0,0.6434079,0.6434079,0,High
1497.0,566.4875,59,1.0,2.0,,3.0,0.8491489,0.8491489,1,Very high
1498.0,164.6989,47,1.0,6.0,,6.0,0.45884892,0.45884892,0,Moderate
1499.0,398.5835,59,6.0,3.0,9,7.0,0.9081851,0.9081851,1,Very high
1510.0,7590.1784,24,1.0,1.0,,1.0,0.3382903,0.3382903,0,Moderate
1512.0,259.9337,59,3.0,2.0,9,7.0,0.8846263,0.8846263,1,Very high
1514.0,1465.5409,24,1.0,3.0,,5.0,0.50833166,0.50833166,0,High
1518.0,1733.2795,24,2.0,2.0,9,5.0,0.6895681,0.6895681,1,High
1519.0,1677.5014,35,2.0,2.0,,6.0,0.8421891,0.8421891,1,Very high
1526.0,98.6119,12,1.0,4.0,,3.0,0.90682554,0.90682554,1,Very high
1527.0,4556.1912,35,2.0,1.0,,1.0,0.24669039,0.24669039,0,Low
1530.0,102.579,12,1.0,4.0,,5.0,0.63858724,0.63858724,0,High
1531.0,126.634,47,1.0,4.0,,5.0,0.79986393,0.79986393,1,Very high
1533.0,969.0493,35,1.0,1.0,,5.0,0.15847935,0.15847935,0,Low
1536.0,1039.87,48,1.0,4.0,9,4.0,0.4830902,0.4830902,0,Moderate
1537.0,388.0336,59,1.0,6.0,,6.0,0.84749115,0.84749115,1,Very high
1538.0,465.3756,48,2.0,5.0,,4.0,0.6470714,0.6470714,0,High
1542.0,369.4036,11,1.0,3.0,,4.0,0.8085192,0.8085192,1,Very high
1543.0,1230.3576,24,1.0,4.0,,4.0,0.67793655,0.67793655,1,High
1546.0,441.0195,48,1.0,1.0,,3.0,0.9307958,0.9307958,1,Very high
1548.0,5232.6907,35,1.0,1.0,,1.0,0.24828768,0.24828768,0,Low
1555.0,1245.1443,35,1.0,1.0,,5.0,0.6356458,0.6356458,0,High
1561.0,3809.5591,59,1.0,3.0,,4.0,0.8542291,0.8542291,1,Very high
1564.0,200.297,13,1.0,3.0,,4.0,0.4975838,0.4975838,0,Moderate
1566.0,547.9347,48,1.0,3.0,,5.0,0.6878512,0.6878512,1,High
1573.0,1161.7307,12,3.0,2.0,5,2.0,0.607873,0.607873,0,High
1578.0,134.6933,12,5.0,3.0,,2.0,0.90827787,0.90827787,1,Very high
1579.0,1508.2253,35,1.0,4.0,,6.0,0.5392301,0.5392301,0,High
1582.0,1194.2002,12,3.0,1.0,9,5.0,0.80198103,0.80198103,1,Very high
1583.0,1680.9859,46,1.0,1.0,,4.0,0.93395436,0.93395436,1,Very high
1584.0,4957.9963,59,1.0,2.0,7,1.0,0.80172646,0.80172646,1,Very high
1586.0,782.1026,35,1.0,4.0,,7.0,0.82174444,0.82174444,1,Very high
1590.0,1663.5067,48,1.0,2.0,9,4.0,0.7638607,0.7638607,1,Very high
1593.0,1218.8148,59,4.0,1.0,,4.0,0.9636367,0.9636367,1,Very high
1594.0,55.3728,11,1.0,3.0,,4.0,0.84091246,0.84091246,1,Very high
1595.0,950.9857,59,1.0,5.0,,4.0,0.7581335,0.7581335,1,Very high
1596.0,1044.0304,35,2.0,4.0,,7.0,0.8483771,0.8483771,1,Very high
1598.0,539.1033,59,2.0,5.0,,5.0,0.8455083,0.8455083,1,Very high
1603.0,243.9718,13,6.0,3.0,,3.0,0.88608676,0.88608676,1,Very high
1604.0,333.4756,48,2.0,4.0,9,5.0,0.6176325,0.6176325,0,High
1609.0,354.4239,10,2.0,3.0,,4.0,0.70385915,0.70385915,1,Very high
1615.0,162.937,10,1.0,4.0,,5.0,0.72514004,0.72514004,1,Very high
1629.0,38.2412,11,1.0,4.0,,5.0,0.82684356,0.82684356,1,Very high
1634.0,2623.6636,35,1.0,5.0,9,2.0,0.54856855,0.54856855,0,High
1643.0,1178.6902,35,1.0,5.0,,3.0,0.43510705,0.43510705,0,Moderate
1648.0,584.1704,48,1.0,2.0,,7.0,0.43989456,0.43989456,0,Moderate
1652.0,518.2621,35,1.0,5.0,,4.0,0.8357664,0.8357664,1,Very high
1654.0,379.5151,48,1.0,1.0,,5.0,0.5930331,0.5930331,0,High
1661.0,754.1834,48,1.0,2.0,,6.0,0.5894002,0.5894002,0,High
1666.0,175.786,46,1.0,4.0,,5.0,0.6906715,0.6906715,1,High
1670.0,139.8214,12,1.0,3.0,,6.0,0.2996791,0.2996791,0,Low
1675.0,244.9694,46,3.0,2.0,9,6.0,0.84124225,0.84124225,1,Very high
1679.0,641.9034,46,3.0,1.0,,3.0,0.94011915,0.94011915,1,Very high
1680.0,217.4073,10,1.0,2.0,,5.0,0.32391378,0.32391378,0,Moderate
1685.0,1487.9916,47,1.0,1.0,,1.0,0.2966157,0.2966157,0,Low
1687.0,804.8117,59,1.0,4.0,,2.0,0.865671,0.865671,1,Very high
1691.0,242.5075,12,3.0,3.0,,6.0,0.8676601,0.8676601,1,Very high
1694.0,2353.9093,35,1.0,6.0,,4.0,0.466586,0.466586,0,Moderate
1695.0,1193.9492,35,5.0,3.0,,7.0,0.9030305,0.9030305,1,Very high
1699.0,587.8194,59,1.0,1.0,,6.0,0.61883026,0.61883026,0,High
1701.0,275.4149,13,1.0,1.0,,6.0,0.5901357,0.5901357,0,High
1712.0,326.3108,46,3.0,5.0,,5.0,0.7880055,0.7880055,1,Very high
1714.0,1415.457,48,1.0,4.0,,5.0,0.29106882,0.29106882,0,Low
1718.0,359.3693,12,6.0,1.0,,6.0,0.8871876,0.8871876,1,Very high
1720.0,235.4307,47,6.0,2.0,,7.0,0.87288654,0.87288654,1,Very high
1721.0,289.1831,48,6.0,4.0,1,6.0,0.82777643,0.82777643,1,Very high
1724.0,391.787,10,1.0,1.0,9,2.0,0.6802965,0.6802965,1,High
1731.0,345.0217,47,2.0,4.0,,3.0,0.910097,0.910097,1,Very high
1732.0,144.446,12,2.0,3.0,,5.0,0.7628842,0.7628842,1,Very high
1743.0,945.266,35,1.0,7.0,,5.0,0.75318456,0.75318456,1,Very high
1747.0,1593.7773,24,1.0,1.0,5,4.0,0.74336725,0.74336725,1,Very high
1750.0,632.3286,47,1.0,2.0,,6.0,0.66880167,0.66880167,1,High
1758.0,1772.4998,35,1.0,7.0,,4.0,0.6901821,0.6901821,1,High
1763.0,62.0401,10,2.0,1.0,,5.0,0.7182965,0.7182965,1,Very high
1766.0,126.7867,47,2.0,5.0,,3.0,0.90415955,0.90415955,1,Very high
1771.0,69.3935,13,1.0,3.0,,2.0,0.40239304,0.40239304,0,Moderate
1772.0,198.2098,46,2.0,3.0,9,6.0,0.5976308,0.5976308,0,High
1773.0,1425.5489,59,2.0,1.0,,1.0,0.6634167,0.6634167,1,High
1774.0,438.7253,10,3.0,1.0,,1.0,0.5740506,0.5740506,0,High
1779.0,460.5705,35,2.0,4.0,,6.0,0.71891624,0.71891624,1,Very high
1782.0,326.833,13,1.0,3.0,7,3.0,0.7704752,0.7704752,1,Very high
1783.0,119.8522,46,3.0,2.0,,7.0,0.8482001,0.8482001,1,Very high
1785.0,234.7426,13,3.0,2.0,,4.0,0.779952,0.779952,1,Very high
1788.0,1122.8748,24,6.0,3.0,,6.0,0.8976416,0.8976416,1,Very high
1794.0,457.9161,59,1.0,4.0,,6.0,0.68847126,0.68847126,1,High
1806.0,774.3958,47,2.0,1.0,,3.0,0.8866215,0.8866215,1,Very high
1808.0,1066.7368,35,1.0,4.0,,3.0,0.7905527,0.7905527,1,Very high
1814.0,1030.6537,24,1.0,4.0,,4.0,0.8590931,0.8590931,1,Very high
1816.0,136.1109,11,1.0,1.0,,6.0,0.5321192,0.5321192,0,High
1825.0,253.8305,47,1.0,5.0,,2.0,0.4152409,0.4152409,0,Moderate
1829.0,991.8084,48,2.0,2.0,,5.0,0.7045758,0.7045758,1,Very high
1834.0,148.1971,12,3.0,3.0,9,4.0,0.7757348,0.7757348,1,Very high
1835.0,1076.3562,48,1.0,2.0,,5.0,0.8190918,0.8190918,1,Very high
1837.0,399.8713,47,1.0,1.0,,5.0,0.72873425,0.72873425,1,Very high
1841.0,415.2028,48,1.0,2.0,,6.0,0.37757158,0.37757158,0,Moderate
1842.0,197.8478,46,2.0,3.0,,5.0,0.85900813,0.85900813,1,Very high
1846.0,393.7942,12,2.0,1.0,,5.0,0.58333576,0.58333576,0,High
1854.0,206.7506,13,1.0,7.0,,5.0,0.6337885,0.6337885,0,High
1855.0,127.4964,13,2.0,1.0,,5.0,0.6768093,0.6768093,1,High
1856.0,944.0638,35,1.0,4.0,7,3.0,0.8316107,0.8316107,1,Very high
1859.0,101.8617,47,6.0,3.0,,5.0,0.8369654,0.8369654,1,Very high
1865.0,330.7084,10,1.0,3.0,,4.0,0.8174731,0.8174731,1,Very high
1872.0,191.1484,47,3.0,2.0,1,7.0,0.8311191,0.8311191,1,Very high
1878.0,5183.3714,35,3.0,1.0,,4.0,0.9392603,0.9392603,1,Very high
1879.0,1461.1518,35,1.0,2.0,,3.0,0.49200192,0.49200192,0,Moderate
1881.0,155.0435,12,1.0,2.0,,5.0,0.7098807,0.7098807,1,Very high
1882.0,621.5872,59,1.0,2.0,1,7.0,0.72594094,0.72594094,1,Very high
1886.0,276.6817,13,6.0,2.0,,6.0,0.74452305,0.74452305,1,Very high
1890.0,748.7661,35,5.0,3.0,,2.0,0.85552734,0.85552734,1,Very high
1891.0,4912.5989,35,2.0,3.0,,1.0,0.37449571,0.37449571,0,Moderate
1900.0,2122.6899,35,1.0,4.0,,2.0,0.6498611,0.6498611,0,High
1906.0,1856.2341,24,1.0,1.0,,3.0,0.4537483,0.4537483,0,Moderate
1908.0,1647.7773,35,1.0,4.0,,3.0,0.4094254,0.4094254,0,Moderate
1910.0,766.475,35,1.0,3.0,,4.0,0.5110802,0.5110802,0,High
1913.0,173.3522,12,2.0,2.0,,5.0,0.647217,0.647217,0,High
1916.0,418.7774,35,1.0,3.0,,6.0,0.47198483,0.47198483,0,Moderate
1917.0,1166.8135,35,1.0,4.0,,3.0,0.8255132,0.8255132,1,Very high
1920.0,186.5508,13,1.0,5.0,,5.0,0.55263364,0.55263364,0,High
1922.0,3712.5107,59,4.0,1.0,9,4.0,0.92054296,0.92054296,1,Very high
1923.0,232.9696,12,2.0,5.0,9,4.0,0.72968256,0.72968256,1,Very high
1925.0,168.7514,12,1.0,3.0,,5.0,0.6724498,0.6724498,1,High
1930.0,1825.0003,24,1.0,3.0,,4.0,0.66804355,0.66804355,1,High
1931.0,520.5662,35,2.0,6.0,,5.0,0.52456635,0.52456635,0,High
1935.0,1042.7428,35,5.0,3.0,,3.0,0.97209555,0.97209555,1,Very high
1942.0,109.2894,10,6.0,1.0,,4.0,0.9179129,0.9179129,1,Very high
1946.0,654.1861,35,1.0,2.0,,7.0,0.8337487,0.8337487,1,Very high
1950.0,1614.3113,35,1.0,2.0,,2.0,0.6735439,0.6735439,1,High
1952.0,248.4145,47,1.0,5.0,,5.0,0.86356044,0.86356044,1,Very high
1955.0,465.0084,46,1.0,7.0,,4.0,0.85740423,0.85740423,1,Very high
1957.0,125.193,46,1.0,1.0,,7.0,0.7257779,0.7257779,1,Very high
1964.0,349.7563,59,6.0,2.0,,6.0,0.87433404,0.87433404,1,Very high
1966.0,640.8344,35,1.0,1.0,,5.0,0.6607231,0.6607231,1,High
1970.0,441.0905,47,3.0,2.0,9,6.0,0.8980261,0.8980261,1,Very high
1972.0,227.3998,13,1.0,1.0,,5.0,0.57463837,0.57463837,0,High
1973.0,70.9052,11,3.0,1.0,,6.0,0.84549683,0.84549683,1,Very high
1978.0,49.9805,10,1.0,7.0,1,6.0,0.7891667,0.7891667,1,Very high
1979.0,382.4635,12,1.0,1.0,1,7.0,0.68832946,0.68832946,1,High
1993.0,2093.7697,24,1.0,1.0,,7.0,0.71943676,0.71943676,1,Very high
1994.0,50.1431,11,6.0,3.0,9,5.0,0.77835953,0.77835953,1,Very high
1996.0,1676.2328,24,1.0,2.0,,5.0,0.6057334,0.6057334,0,High
2000.0,133.5208,12,1.0,3.0,,5.0,0.7815749,0.7815749,1,Very high
2002.0,517.9779,59,3.0,1.0,,5.0,0.8197564,0.8197564,1,Very high
2004.0,210.8954,12,3.0,3.0,,4.0,0.8639613,0.8639613,1,Very high
2009.0,741.0879,35,1.0,2.0,,7.0,0.7720387,0.7720387,1,Very high
2013.0,1016.5337,35,1.0,5.0,,5.0,0.7792305,0.7792305,1,Very high
2015.0,829.8074,48,1.0,1.0,,5.0,0.7947947,0.7947947,1,Very high
2018.0,217.7269,10,1.0,5.0,,4.0,0.4394125,0.4394125,0,Moderate
2019.0,3350.287,35,1.0,2.0,,2.0,0.4111425,0.4111425,0,Moderate
2020.0,1164.4192,35,3.0,2.0,,5.0,0.4038862,0.4038862,0,Moderate
2022.0,958.7506,35,1.0,3.0,,5.0,0.8404613,0.8404613,1,Very high
2026.0,1692.0397,35,1.0,4.0,,2.0,0.40701288,0.40701288,0,Moderate
2029.0,92.3372,10,1.0,4.0,,5.0,0.7598781,0.7598781,1,Very high
2031.0,895.3138,35,5.0,2.0,8,7.0,0.8777089,0.8777089,1,Very high
2032.0,1228.5482,59,2.0,4.0,,3.0,0.9475546,0.9475546,1,Very high
2034.0,918.0496,24,6.0,1.0,,7.0,0.84884214,0.84884214,1,Very high
2035.0,612.2165,35,1.0,2.0,,6.0,0.8061984,0.8061984,1,Very high
2036.0,30.6335,12,1.0,3.0,,5.0,0.35974652,0.35974652,0,Moderate
2039.0,610.4004,35,1.0,2.0,,4.0,0.601252,0.601252,0,High
2041.0,1176.244,24,1.0,7.0,,3.0,0.5987702,0.5987702,0,High
2042.0,4672.2093,35,1.0,1.0,,1.0,0.07291179,0.07291179,0,Low
2044.0,1856.7935,24,1.0,1.0,,6.0,0.6359397,0.6359397,0,High
2046.0,449.0948,12,1.0,1.0,,3.0,0.36922887,0.36922887,0,Moderate
2048.0,916.739,35,5.0,2.0,4,7.0,0.8794757,0.8794757,1,Very high
2052.0,951.643,35,1.0,6.0,,5.0,0.5794569,0.5794569,0,High
2057.0,1745.6064,59,2.0,1.0,,6.0,0.7226727,0.7226727,1,Very high
2063.0,937.1096,13,1.0,3.0,,1.0,0.62887853,0.62887853,0,High
2068.0,1409.8067,35,1.0,2.0,,5.0,0.66860485,0.66860485,1,High
2069.0,2842.175,35,2.0,6.0,,5.0,0.8604747,0.8604747,1,Very high
2074.0,1126.9468,24,1.0,5.0,,7.0,0.78350216,0.78350216,1,Very high
2076.0,1122.7926,35,6.0,3.0,,2.0,0.9307715,0.9307715,1,Very high
2077.0,637.1992,46,1.0,5.0,,4.0,0.6638993,0.6638993,1,High
2078.0,415.8785,24,1.0,4.0,,7.0,0.769895,0.769895,1,Very high
2085.0,771.5519,59,2.0,5.0,,4.0,0.9203571,0.9203571,1,Very high
2088.0,220.0715,12,1.0,2.0,,3.0,0.8177532,0.8177532,1,Very high
2092.0,184.3711,47,3.0,3.0,,5.0,0.9000324,0.9000324,1,Very high
2093.0,214.6844,48,3.0,3.0,,5.0,0.87905526,0.87905526,1,Very high
2097.0,1134.614,59,1.0,1.0,,5.0,0.629198,0.629198,0,High
2102.0,1728.5408,35,6.0,3.0,,4.0,0.6598711,0.6598711,1,High
2103.0,1031.867,35,1.0,7.0,,5.0,0.6974818,0.6974818,1,High
2106.0,230.2342,46,1.0,2.0,,6.0,0.75744677,0.75744677,1,Very high
2116.0,236.7892,12,4.0,4.0,,2.0,0.92225295,0.92225295,1,Very high
2120.0,7808.3422,24,3.0,1.0,,1.0,0.80233294,0.80233294,1,Very high
2121.0,214.7415,13,1.0,5.0,,4.0,0.30359226,0.30359226,0,Moderate
2126.0,45.4448,10,1.0,2.0,,6.0,0.38286942,0.38286942,0,Moderate
2128.0,2521.1827,35,2.0,5.0,,5.0,0.8854902,0.8854902,1,Very high
2131.0,1549.3951,13,2.0,2.0,9,3.0,0.7873703,0.7873703,1,Very high
2132.0,146.958,46,1.0,2.0,,5.0,0.37295613,0.37295613,0,Moderate
2133.0,2282.256,35,3.0,1.0,,5.0,0.745372,0.745372,1,Very high
2136.0,269.1353,13,6.0,2.0,,4.0,0.77423525,0.77423525,1,Very high
2138.0,71.1805,13,2.0,1.0,9,3.0,0.6223801,0.6223801,0,High
2147.0,11593.3431,35,2.0,1.0,,1.0,0.2438968,0.2438968,0,Low
2149.0,163.3033,13,5.0,4.0,,5.0,0.74377745,0.74377745,1,Very high
2154.0,1335.2097,35,1.0,2.0,,5.0,0.5566088,0.5566088,0,High
2155.0,1585.2383,35,5.0,2.0,,7.0,0.8347339,0.8347339,1,Very high
2159.0,1326.6139,35,1.0,6.0,,4.0,0.8786512,0.8786512,1,Very high
2162.0,823.2356,35,1.0,3.0,,6.0,0.623561,0.623561,0,High
2164.0,233.9059,13,1.0,2.0,,6.0,0.5060116,0.5060116,0,High
2174.0,346.8413,12,6.0,2.0,,4.0,0.9151034,0.9151034,1,Very high
2175.0,531.2477,59,1.0,5.0,,6.0,0.5990805,0.5990805,0,High
2187.0,635.1329,35,1.0,2.0,,5.0,0.6277203,0.6277203,0,High
2188.0,3424.94,35,6.0,1.0,,5.0,0.86071515,0.86071515,1,Very high
2189.0,270.5416,12,1.0,3.0,,4.0,0.5775093,0.5775093,0,High
2190.0,242.1219,46,2.0,2.0,,3.0,0.6820694,0.6820694,1,High
2199.0,185.9881,13,2.0,1.0,9,5.0,0.8411719,0.8411719,1,Very high
2200.0,637.0809,35,2.0,3.0,,4.0,0.9347618,0.9347618,1,Very high
2204.0,2393.41,35,4.0,1.0,,5.0,0.9031533,0.9031533,1,Very high
2209.0,1837.3221,35,6.0,2.0,,4.0,0.896666,0.896666,1,Very high
2212.0,261.3485,10,1.0,7.0,,2.0,0.507592,0.507592,0,High
2215.0,508.0052,35,2.0,5.0,,6.0,0.9203109,0.9203109,1,Very high
2218.0,1308.5002,24,1.0,2.0,,7.0,0.50882035,0.50882035,0,High
2220.0,5822.1311,59,1.0,2.0,,1.0,0.6255004,0.6255004,0,High
2224.0,1831.4946,13,2.0,1.0,,1.0,0.37823623,0.37823623,0,Moderate
2226.0,561.9483,35,2.0,7.0,,6.0,0.59548676,0.59548676,0,High
2230.0,380.8651,47,1.0,2.0,,4.0,0.41266954,0.41266954,0,Moderate
2237.0,89.3865,10,1.0,3.0,,4.0,0.58238924,0.58238924,0,High
2242.0,929.8355,24,5.0,2.0,9,7.0,0.84408116,0.84408116,1,Very high
2244.0,1545.163,35,1.0,2.0,,5.0,0.499185,0.499185,0,Moderate
2252.0,855.7653,35,2.0,3.0,9,5.0,0.8491375,0.8491375,1,Very high
2253.0,179.0414,46,1.0,3.0,,5.0,0.57127184,0.57127184,0,High
2262.0,1584.7237,59,2.0,1.0,,5.0,0.7927966,0.7927966,1,Very high
2265.0,321.2957,48,1.0,3.0,,5.0,0.6682647,0.6682647,1,High
2270.0,361.3337,48,1.0,2.0,,6.0,0.5980764,0.5980764,0,High
2273.0,484.0358,47,1.0,3.0,9,2.0,0.67758226,0.67758226,1,High
2276.0,499.2568,35,1.0,4.0,,6.0,0.8013752,0.8013752,1,Very high
2282.0,645.9039,12,4.0,1.0,,5.0,0.8834596,0.8834596,1,Very high
2285.0,594.3032,46,3.0,1.0,,4.0,0.93908125,0.93908125,1,Very high
2289.0,1556.0937,35,1.0,3.0,,5.0,0.41438264,0.41438264,0,Moderate
2292.0,825.3083,59,2.0,5.0,,4.0,0.8897025,0.8897025,1,Very high
2295.0,429.9446,46,1.0,2.0,,5.0,0.7441112,0.7441112,1,Very high
2296.0,356.4325,59,1.0,4.0,,5.0,0.74189115,0.74189115,1,Very high
2298.0,250.9768,12,6.0,5.0,,4.0,0.8799429,0.8799429,1,Very high
2302.0,363.8828,59,1.0,2.0,,6.0,0.7682649,0.7682649,1,Very high
2306.0,168.7353,12,1.0,3.0,,3.0,0.58285236,0.58285236,0,High
2308.0,485.7408,35,4.0,4.0,5,6.0,0.8215988,0.8215988,1,Very high
2309.0,340.0777,46,1.0,3.0,9,6.0,0.6465191,0.6465191,0,High
2315.0,38.0933,10,1.0,7.0,,5.0,0.8388752,0.8388752,1,Very high
2317.0,18.9436,10,3.0,4.0,,4.0,0.8815581,0.8815581,1,Very high
2322.0,177.4014,46,1.0,2.0,,5.0,0.4391375,0.4391375,0,Moderate
2334.0,1867.8958,59,1.0,2.0,,5.0,0.64101195,0.64101195,0,High
2335.0,2751.1469,35,1.0,3.0,,5.0,0.76166123,0.76166123,1,Very high
2336.0,334.6649,13,2.0,1.0,,3.0,0.8580749,0.8580749,1,Very high
2339.0,753.1009,48,2.0,2.0,,4.0,0.82930076,0.82930076,1,Very high
2349.0,78.9624,10,1.0,3.0,,5.0,0.6601818,0.6601818,1,High
